OCC_CODE,REPORT_DATE,NAICS,NAICS_TITLE,TOT_EMP
21-1029,2020-05-01,624100,Individual and Family Services,5750
29-1021,2020-05-01,624100,Individual and Family Services,90
29-1051,2020-05-01,624100,Individual and Family Services,260
29-1071,2020-05-01,624100,Individual and Family Services,100
29-1141,2020-05-01,624100,Individual and Family Services,25280
29-1171,2020-05-01,624100,Individual and Family Services,1300
29-1215,2020-05-01,624100,Individual and Family Services,100
29-1223,2020-05-01,624100,Individual and Family Services,750
31-1131,2020-05-01,624100,Individual and Family Services,40850
21-1021,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",9620
21-1022,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",1450
21-1023,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",2600
21-1029,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",2620
29-1141,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",520
29-1171,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",0
29-1223,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",50
31-1131,2020-05-01,624200,"Community Food and Housing, and Emergency and Other Relief Services",180
21-1021,2020-05-01,624300,Vocational Rehabilitation Services,1590
21-1022,2020-05-01,624300,Vocational Rehabilitation Services,980
21-1023,2020-05-01,624300,Vocational Rehabilitation Services,1070
21-1029,2020-05-01,624300,Vocational Rehabilitation Services,610
29-1141,2020-05-01,624300,Vocational Rehabilitation Services,1760
29-1171,2020-05-01,624300,Vocational Rehabilitation Services,40
29-1223,2020-05-01,624300,Vocational Rehabilitation Services,30
31-1131,2020-05-01,624300,Vocational Rehabilitation Services,1270
21-1021,2020-05-01,624400,Child Day Care Services,6280
21-1022,2020-05-01,624400,Child Day Care Services,190
21-1023,2020-05-01,624400,Child Day Care Services,260
21-1029,2020-05-01,624400,Child Day Care Services,150
29-1141,2020-05-01,624400,Child Day Care Services,350
31-1131,2020-05-01,624400,Child Day Care Services,0
29-1141,2020-05-01,713100,Amusement Parks and Arcades,50
21-1021,2020-05-01,713900,Other Amusement and Recreation Industries,0
29-1141,2020-05-01,713900,Other Amusement and Recreation Industries,60
29-1141,2020-05-01,721200,RV (Recreational Vehicle) Parks and Recreational Camps,70
31-1131,2020-05-01,722300,Special Food Services,0
29-1071,2020-05-01,812100,Personal Care Services,120
29-1141,2020-05-01,812100,Personal Care Services,550
29-1171,2020-05-01,812100,Personal Care Services,400
21-1021,2020-05-01,813100,Religious Organizations,240
21-1022,2020-05-01,813100,Religious Organizations,90
21-1023,2020-05-01,813100,Religious Organizations,0
21-1029,2020-05-01,813100,Religious Organizations,90
29-1141,2020-05-01,813100,Religious Organizations,790
29-1171,2020-05-01,813100,Religious Organizations,0
31-1131,2020-05-01,813100,Religious Organizations,950
21-1021,2020-05-01,813200,Grantmaking and Giving Services,610
21-1022,2020-05-01,813200,Grantmaking and Giving Services,1050
21-1023,2020-05-01,813200,Grantmaking and Giving Services,140
21-1029,2020-05-01,813200,Grantmaking and Giving Services,70
29-1051,2020-05-01,813200,Grantmaking and Giving Services,30
29-1141,2020-05-01,813200,Grantmaking and Giving Services,290
29-1171,2020-05-01,813200,Grantmaking and Giving Services,80
29-1215,2020-05-01,813200,Grantmaking and Giving Services,80
31-1131,2020-05-01,813200,Grantmaking and Giving Services,0
21-1021,2020-05-01,813300,Social Advocacy Organizations,3720
21-1022,2020-05-01,813300,Social Advocacy Organizations,960
21-1023,2020-05-01,813300,Social Advocacy Organizations,1100
21-1029,2020-05-01,813300,Social Advocacy Organizations,520
29-1141,2020-05-01,813300,Social Advocacy Organizations,340
29-1171,2020-05-01,813300,Social Advocacy Organizations,40
31-1131,2020-05-01,813300,Social Advocacy Organizations,50
21-1021,2020-05-01,813400,Civic and Social Organizations,920
21-1023,2020-05-01,813400,Civic and Social Organizations,70
21-1029,2020-05-01,813400,Civic and Social Organizations,60
29-1141,2020-05-01,813400,Civic and Social Organizations,100
29-1171,2020-05-01,813400,Civic and Social Organizations,30
31-1131,2020-05-01,813400,Civic and Social Organizations,0
21-1021,2020-05-01,813900,"Business, Professional, Labor, Political, and Similar Organizations",0
21-1022,2020-05-01,813900,"Business, Professional, Labor, Political, and Similar Organizations",260
29-1051,2020-05-01,813900,"Business, Professional, Labor, Political, and Similar Organizations",40
29-1141,2020-05-01,813900,"Business, Professional, Labor, Political, and Similar Organizations",560
21-1029,2020-05-01,999100,Federal Executive Branch (OEWS Designation),16330
29-1029,2020-05-01,999100,Federal Executive Branch (OEWS Designation),2060
29-1051,2020-05-01,999100,Federal Executive Branch (OEWS Designation),6280
29-1071,2020-05-01,999100,Federal Executive Branch (OEWS Designation),1390
29-1141,2020-05-01,999100,Federal Executive Branch (OEWS Designation),86860
31-1131,2020-05-01,999100,Federal Executive Branch (OEWS Designation),15790
21-1021,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",69950
21-1022,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",6900
21-1023,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",6090
21-1029,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",9960
29-1021,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",880
29-1051,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",1620
29-1071,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",350
29-1141,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",33120
29-1171,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",1150
29-1215,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",960
29-1216,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",140
29-1223,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",1380
31-1131,2020-05-01,999200,"State Government, excluding schools and hospitals (OEWS Designation)",12090
21-1021,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",62000
21-1022,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",7160
21-1023,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",14220
21-1029,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",15780
29-1021,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",850
29-1051,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",1320
29-1071,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",960
29-1141,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",36650
29-1151,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",60
29-1171,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",2470
29-1215,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",1250
29-1216,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",140
29-1221,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",50
29-1223,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",1250
29-1248,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",0
31-1131,2020-05-01,999300,"Local Government, excluding schools and hospitals (OEWS Designation)",25730
29-1141,2020-05-01,3250A1,"Chemical Manufacturing (3251, 3252, 3253, and 3259 only)",100
29-1141,2020-05-01,3320A1,"Fabricated Metal Product Manufacturing (3321, 3322, 3325, 3326, and 3329 only)",30
29-1141,2020-05-01,3330A1,"Machinery Manufacturing (3331, 3332, 3334, and 3339 only)",60
29-1051,2020-05-01,4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",7470
29-1141,2020-05-01,4240A2,"Merchant Wholesalers, Nondurable Goods (4242 and 4246 only)",590
29-1051,2020-05-01,4450A1,Food and Beverage Stores (4451 and 4452 only),25490
31-1131,2020-05-01,4450A1,Food and Beverage Stores (4451 and 4452 only),0
29-1051,2020-05-01,5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",90
29-1141,2020-05-01,5320A1,"Rental and Leasing Services (5322, 5323, and 5324 only)",300
29-1141,2021-05-01,221100,"Electric Power Generation, Transmission and Distribution",60
29-1141,2021-05-01,311400,Fruit and Vegetable Preserving and Specialty Food Manufacturing,40
29-1141,2021-05-01,311600,Animal Slaughtering and Processing,620
29-1141,2021-05-01,322100,"Pulp, Paper, and Paperboard Mills",50
29-1141,2021-05-01,324100,Petroleum and Coal Products Manufacturing,30
29-1051,2021-05-01,325400,Pharmaceutical and Medicine Manufacturing,620
29-1141,2021-05-01,325400,Pharmaceutical and Medicine Manufacturing,200
29-1141,2021-05-01,326100,Plastics Product Manufacturing,40
29-1141,2021-05-01,334400,Semiconductor and Other Electronic Component Manufacturing,30
29-1229,2021-05-01,334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",40
29-1141,2021-05-01,336100,Motor Vehicle Manufacturing,130
29-1141,2021-05-01,336300,Motor Vehicle Parts Manufacturing,140
29-1141,2021-05-01,336400,Aerospace Product and Parts Manufacturing,80
29-1229,2021-05-01,336400,Aerospace Product and Parts Manufacturing,50
29-1021,2021-05-01,339100,Medical Equipment and Supplies Manufacturing,50
29-1141,2021-05-01,339100,Medical Equipment and Supplies Manufacturing,70
29-1051,2021-05-01,423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,290
29-1141,2021-05-01,423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,720
29-1229,2021-05-01,423400,Professional and Commercial Equipment and Supplies Merchant Wholesalers,110
29-1051,2021-05-01,425100,Wholesale Electronic Markets and Agents and Brokers,190
21-1022,2021-05-01,446100,Health and Personal Care Stores,140
29-1051,2021-05-01,446100,Health and Personal Care Stores,126060
29-1141,2021-05-01,446100,Health and Personal Care Stores,1780
29-1171,2021-05-01,446100,Health and Personal Care Stores,300
29-1051,2021-05-01,452000,General Merchandise Stores,19540
29-1051,2021-05-01,453900,Other Miscellaneous Store Retailers,250
29-1051,2021-05-01,454100,Electronic Shopping and Mail-Order Houses,5950
29-1141,2021-05-01,454100,Electronic Shopping and Mail-Order Houses,220
29-1141,2021-05-01,481200,Nonscheduled Air Transportation,100
29-1141,2021-05-01,491100,Postal Service (federal government),130
29-1051,2021-05-01,493100,Warehousing and Storage,70
29-1141,2021-05-01,493100,Warehousing and Storage,90
29-1141,2021-05-01,511100,"Newspaper, Periodical, Book, and Directory Publishers",60
29-1141,2021-05-01,511200,Software Publishers,210
29-1141,2021-05-01,518200,"Data Processing, Hosting, and Related Services",440
29-1141,2021-05-01,519100,Other Information Services,0
29-1141,2021-05-01,523000,"Securities, Commodity Contracts, and Other Financial Investments and Related Activities",0
21-1022,2021-05-01,524100,Insurance Carriers,5260
21-1023,2021-05-01,524100,Insurance Carriers,170
21-1029,2021-05-01,524100,Insurance Carriers,80
29-1051,2021-05-01,524100,Insurance Carriers,2500
29-1141,2021-05-01,524100,Insurance Carriers,31360
29-1171,2021-05-01,524100,Insurance Carriers,1370
29-1229,2021-05-01,524100,Insurance Carriers,260
31-1131,2021-05-01,524100,Insurance Carriers,30
21-1022,2021-05-01,524200,"Agencies, Brokerages, and Other Insurance Related Activities",2170
21-1023,2021-05-01,524200,"Agencies, Brokerages, and Other Insurance Related Activities",220
29-1021,2021-05-01,524200,"Agencies, Brokerages, and Other Insurance Related Activities",0
29-1051,2021-05-01,524200,"Agencies, Brokerages, and Other Insurance Related Activities",960
29-1141,2021-05-01,524200,"Agencies, Brokerages, and Other Insurance Related Activities",10780
29-1229,2021-05-01,524200,"Agencies, Brokerages, and Other Insurance Related Activities",0
29-1141,2021-05-01,525900,Other Investment Pools and Funds,0
21-1021,2021-05-01,531000,Real Estate,0
21-1029,2021-05-01,531000,Real Estate,250
21-1021,2021-05-01,541100,Legal Services,530
21-1029,2021-05-01,541100,Legal Services,410
29-1141,2021-05-01,541100,Legal Services,480
21-1022,2021-05-01,541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",30
29-1051,2021-05-01,541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",50
29-1141,2021-05-01,541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",710
29-1171,2021-05-01,541200,"Accounting, Tax Preparation, Bookkeeping, and Payroll Services",50
29-1141,2021-05-01,541300,"Architectural, Engineering, and Related Services",60
29-1051,2021-05-01,541500,Computer Systems Design and Related Services,0
29-1141,2021-05-01,541500,Computer Systems Design and Related Services,1270
29-1171,2021-05-01,541500,Computer Systems Design and Related Services,0
21-1021,2021-05-01,541600,"Management, Scientific, and Technical Consulting Services",230
21-1022,2021-05-01,541600,"Management, Scientific, and Technical Consulting Services",1310
21-1023,2021-05-01,541600,"Management, Scientific, and Technical Consulting Services",0
29-1051,2021-05-01,541600,"Management, Scientific, and Technical Consulting Services",870
29-1141,2021-05-01,541600,"Management, Scientific, and Technical Consulting Services",5900
29-1171,2021-05-01,541600,"Management, Scientific, and Technical Consulting Services",180
